"HYRIV_ID","HYBAS_L08","HYBAS_L12"
20238424,2080051220,2120051290
20238433,2080056330,2120056410
20238516,2080056330,2120056390
20238576,2080051220,2120051270
20238577,2080051130,2120051130
20238585,2080052950,2120052950
20238591,2080056330,2120056410
20238592,2080056330,2120056410
20238658,2080051220,2120051260
20238669,2080025380,2120025380
20238717,2080051310,2120051350
20238718,2080051310,2120051350
20238719,2080051220,2120051290
20238720,2080051220,2120051260
20238721,2080051220,2120051260
20238722,2080051220,2120051270
20238723,2080051220,2120051270
20238724,2080051220,2120051270
20238737,2080056330,2120056410
20238779,2080051310,2120051350
20238780,2080051220,2120051270
20238781,2080051220,2120051270
20238782,2080051220,2120051270
20238790,2080056330,2120056410
20238791,2080056330,2120056410
20238848,2080051310,2120051350
20238857,2080052950,2120052950
20238859,2080056330,2120056390
20238909,2080051310,2120051350
20238910,2080051310,2120051340
20238911,2080051220,2120051280
20238917,2080024620,2120024630
20238985,2080051220,2120051260
20238986,2080051220,2120051260
20238987,2080051220,2120051260
20239005,2080056330,2120056390
20239006,2080056330,2120056410
20239069,2080051220,2120051270
20239083,2080056330,2120056390
20239084,2080056330,2120056390
20239085,2080032680,2120032830
20239155,2080051220,2120051260
20239172,2080025400,2120025400
20239173,2080056330,2120056330
20239235,2080051220,2120051260
20239236,2080051220,2120051270
20239256,2080056330,2120056550
20239257,2080056330,2120056550
20239305,2080051220,2120051280
20239389,2080051310,2120051340
20239390,2080051220,2120051260
20239391,2080051220,2120051270
20239392,2080051220,2120051270
20239397,2080052950,2120052950
20239466,2080051310,2120051350
20239467,2080051310,2120051350
20239468,2080051220,2120051270
20239469,2080051130,2120051130
20239480,2080024620,2120024620
20239481,2080024620,2120024620
20239482,2080056330,2120056390
20239557,2080051220,2120051260
20239558,2080051130,2120051130
20239571,2080032680,2120032700
20239572,2080032680,2120032700
20239643,2080051310,2120051350
20239718,2080052950,2120052950
20239725,2080032680,2120032700
20239800,2080052950,2120052950
20239806,2080056330,2120056530
20239807,2080056330,2120056530
20239808,2080056330,2120056530
20239960,2080051310,2120051350
20239961,2080051220,2120051270
20239962,2080051220,2120051270
20239978,2080056330,2120056550
20239979,2080032680,2120032810
20240030,2080051220,2120051280
20240050,2080024620,2120024620
20240051,2080024620,2120024620
20240057,2080056330,2120056550
20240058,2080056330,2120056550
20240127,2080051220,2120051270
20240128,2080051220,2120051270
20240137,2080052950,2120052950
20240138,2080024620,2120024620
20240147,2080032680,2120032810
20240212,2080051220,2120051260
20240213,2080051220,2120051270
20240214,2080051220,2120051270
20240225,2080024620,2120024620
20240292,2080051220,2120051260
20240293,2080051220,2120051270
20240294,2080051220,2120051270
20240295,2080051220,2120051270
20240296,2080051220,2120051270
20240297,2080051220,2120051270
20240304,2080052950,2120052950
20240310,2080056330,2120056390
20240312,2080056330,2120056550
20240366,2080051220,2120051280
20240376,2080052950,2120052950
20240377,2080024620,2120024620
20240438,2080051220,2120051270
20240439,2080051220,2120051270
20240440,2080051220,2120051270
20240450,2080024620,2120024620
20240456,2080056130,2120056130
20240457,2080056330,2120056330
20240527,2080051220,2120051260
20240528,2080051220,2120051270
20240545,2080056330,2120056550
20240546,2080056330,2120056550
20240613,2080051220,2120051270
20240621,2080056130,2120056130
20240622,2080056130,2120056130
20240627,2080056330,2120056530
20240683,2080051220,2120051280
20240684,2080051220,2120051260
20240685,2080051220,2120051270
20240686,2080051220,2120051270
20240687,2080051220,2120051270
20240688,2080051220,2120051270
20240689,2080051220,2120051270
20240690,2080051110,2120051110
20240786,2080056130,2120056130
20240835,2080051220,2120051270
20240843,2080052950,2120052950
20240849,2080056130,2120056130
20240921,2080051220,2120051280
20240922,2080051220,2120051270
20240923,2080051110,2120051110
20240932,2080025400,2120025420
20240981,2080051220,2120051270
20240994,2080025400,2120025420
20240995,2080056130,2120056130
20240996,2080056130,2120056130
20241064,2080051220,2120051260
20241065,2080051220,2120051270
20241069,2080052950,2120052950
20241074,2080056130,2120056130
20241076,2080056330,2120056550
20241143,2080051220,2120051260
20241144,2080051220,2120051270
20241220,2080052950,2120052950
20241221,2080052950,2120052950
20241295,2080052950,2120052950
20241296,2080052950,2120052950
20241351,2080051220,2120051280
20241352,2080051220,2120051270
20241353,2080051220,2120051270
20241416,2080051220,2120051260
20241417,2080051220,2120051270
20241418,2080051220,2120051270
20241419,2080051220,2120051270
20241427,2080025400,2120025420
20241430,2080026950,2120026950
20241431,2080026950,2120026950
20241480,2080051220,2120051280
20241481,2080051220,2120051280
20241482,2080051220,2120051270
20241491,2080056130,2120056130
20241566,2080051220,2120051270
20241632,2080056130,2120056130
20241633,2080056330,2120056550
20241634,2080056330,2120056550
20241706,2080051110,2120051110
20241714,2080024590,2120024590
20241774,2080051220,2120051280
20241775,2080051220,2120051260
20241776,2080051220,2120051270
20241777,2080051220,2120051270
20241799,2080056110,2120056110
20241800,2080056110,2120056110
20241803,2080056330,2120056550
20241804,2080032680,2120032810
20241808,2080026950,2120026950
20241809,2080026950,2120026950
20241864,2080051220,2120051270
20241865,2080051110,2120051110
20241883,2080026950,2120026950
20241937,2080051220,2120051260
20241938,2080051220,2120051270
20241953,2080026950,2120026950
20242024,2080051110,2120051110
20242105,2080024590,2120024590
20242106,2080024590,2120024590
20242108,2080056110,2120056110
20242114,2080032680,2120032810
20242168,2080051220,2120051280
20242174,2080052950,2120052950
20242175,2080024590,2120024590
20242249,2080051220,2120051280
20242250,2080051220,2120051280
20242260,2080025440,2120025440
20242261,2080056110,2120056110
20242262,2080056130,2120056130
20242263,2080056130,2120056130
20242265,2080032680,2120032810
20242266,2080032680,2120032810
20242334,2080051220,2120051270
20242335,2080051220,2120051270
20242336,2080051220,2120051270
20242350,2080025440,2120025440
20242351,2080056130,2120056130
20242352,2080056130,2120056130
20242360,2080032680,2120032720
20242361,2080032680,2120032720
20242425,2080051220,2120051270
20242499,2080051220,2120051280
20242500,2080051220,2120051270
20242510,2080056130,2120056130
20242514,2080032680,2120032760
20242515,2080032680,2120032760
20242587,2080056130,2120056130
20242654,2080056130,2120056130
20242655,2080056130,2120056130
20242700,2080051220,2120051270
20242701,2080051220,2120051270
20242715,2080024590,2120024590
20242717,2080056130,2120056130
20242781,2080024590,2120024590
20242784,2080025440,2120025440
20242850,2080051220,2120051270
20242851,2080051220,2120051270
20242852,2080051220,2120051270
20242860,2080056110,2120056110
20242865,2080032680,2120032810
20242866,2080032680,2120032810
20242868,2080032680,2120032720
20242923,2080051220,2120051280
20242924,2080051220,2120051280
20242925,2080051220,2120051280
20242940,2080052950,2120052950
20242945,2080056160,2120056160
20243002,2080051220,2120051270
20243003,2080051010,2120051090
20243004,2080051010,2120051090
20243023,2080056160,2120056160
20243100,2080032680,2120032810
20243165,2080056110,2120056110
20243227,2080051220,2120051280
20243228,2080051220,2120051280
20243235,2080025440,2120025440
20243240,2080056310,2120056310
20243241,2080032680,2120032760
20243292,2080051220,2120051280
20243293,2080051010,2120051090
20243297,2080032680,2120032760
20243364,2080056110,2120056110
20243621,2080032680,2120032800
20243622,2080032680,2120032800
20243624,2080032680,2120032720
20243625,2080032680,2120032720
20243693,2080024570,2120024570
20243766,2080056160,2120056160
20243846,2080056160,2120056160
20243887,2080051220,2120051280
20243907,2080056110,2120056110
20243908,2080056160,2120056160
20243909,2080056160,2120056160
20243977,2080032680,2120032800
20243978,2080032680,2120032800
20244036,2080051220,2120051280
20244103,2080032680,2120032810
20244104,2080032680,2120032800
20244105,2080032680,2120032720
20244254,2080056160,2120056160
20244319,2080051010,2120051070
20244333,2080056160,2120056160
20244337,2080032680,2120032800
20244416,2080056160,2120056160
20244417,2080056590,2120056590
20244525,2080056160,2120056160
20244589,2080051220,2120051280
20244590,2080051220,2120051280
20244677,2080032680,2120032800
20244751,2080051220,2120051280
20244752,2080051220,2120051280
20244753,2080051220,2120051280
20244767,2080032680,2120032800
20244822,2080051220,2120051280
20244823,2080051220,2120051280
20244956,2080055480,2120055520
20245052,2080056180,2120056220
20245054,2080056270,2120056290
20245105,2080051220,2120051280
20245172,2080055480,2120055530
20245173,2080051220,2120051280
20245174,2080051220,2120051280
20245175,2080051220,2120051280
20245176,2080051220,2120051280
20245197,2080056180,2120056220
20245267,2080056180,2120056220
20245341,2080051220,2120051280
20245342,2080051220,2120051280
20245343,2080051010,2120051070
20245359,2080025440,2120025460
20245360,2080025440,2120025460
20245361,2080056180,2120056220
20245362,2080056180,2120056220
20245428,2080051220,2120051280
20245429,2080051010,2120051070
20245495,2080051010,2120051070
20245580,2080056180,2120056220
20245659,2080025440,2120025460
20245723,2080055480,2120055520
20245724,2080055480,2120055520
20245725,2080051220,2120051280
20245809,2080056180,2120056220
20245875,2080051010,2120051070
20245881,2080052960,2120053000
20245883,2080056710,2120056730
20245944,2080052960,2120053000
20245945,2080024470,2120024500
20246064,2080055480,2120055530
20246065,2080055480,2120055530
20246074,2080052960,2120053000
20246146,2080055480,2120055520
20246147,2080055480,2120055520
20246221,2080056180,2120056220
20246277,2080055320,2120055460
20246278,2080055480,2120055530
20246289,2080056180,2120056220
20246338,2080055480,2120055520
20246339,2080055480,2120055530
20246340,2080055480,2120055530
20246341,2080055480,2120055530
20246357,2080056180,2120056220
20246358,2080026890,2120026910
20246425,2080055320,2120055460
20246437,2080026890,2120026910
20246501,2080055320,2120055460
20246502,2080055480,2120055520
20246503,2080055480,2120055520
20246504,2080055480,2120055520
20246520,2080026890,2120026910
20246562,2080055480,2120055520
20246573,2080024470,2120024520
20246574,2080024470,2120024500
20246576,2080056180,2120056220
20246577,2080056180,2120056220
20246578,2080056270,2120056290
20246581,2080056590,2120056590
20246582,2080056590,2120056590
20246583,2080056590,2120056590
20246649,2080024470,2120024500
20246655,2080056180,2120056220
20246716,2080055320,2120055460
20246717,2080055610,2120055630
20246718,2080055610,2120055630
20246719,2080055610,2120055630
20246739,2080056180,2120056220
20246787,2080024470,2120024500
20246789,2080056180,2120056180
20246792,2080056710,2120056730
20246853,2080055480,2120055520
20246854,2080055480,2120055530
20246868,2080052960,2120053000
20246869,2080052960,2120053000
20246876,2080056180,2120056180
20246877,2080056180,2120056180
20246878,2080056590,2120056590
20246963,2080025440,2120025480
20246964,2080056180,2120056220
20246966,2080056270,2120056290
20247029,2080055480,2120055520
20247030,2080051010,2120051050
20247044,2080056180,2120056220
20247045,2080056180,2120056220
20247049,2080056180,2120056180
20247050,2080056180,2120056180
20247051,2080056590,2120056590
20247052,2080056710,2120056730
20247121,2080055480,2120055520
20247133,2080052960,2120053000
20247134,2080024470,2120024500
20247135,2080056590,2120056590
20247189,2080055320,2120055460
20247202,2080056590,2120056590
20247265,2080055480,2120055520
20247266,2080055610,2120055610
20247281,2080056180,2120056220
20247282,2080056180,2120056220
20247359,2080055320,2120055440
20247360,2080055480,2120055520
20247362,2080055610,2120055630
20247382,2080056710,2120056730
20247424,2080055610,2120055630
20247425,2080055610,2120055630
20247426,2080055610,2120055630
20247515,2080056180,2120056220
20247579,2080055320,2120055460
20247580,2080055480,2120055530
20247597,2080056250,2120056250
20247598,2080056250,2120056250
20247599,2080056250,2120056250
20247600,2080056250,2120056250
20247601,2080056250,2120056250
20247647,2080055320,2120055440
20247648,2080055320,2120055460
20247649,2080055320,2120055460
20247650,2080055480,2120055520
20247652,2080055610,2120055630
20247665,2080025440,2120025480
20247738,2080055320,2120055440
20247739,2080055480,2120055520
20247740,2080055480,2120055530
20247744,2080055610,2120055630
20247745,2080051010,2120051050
20247756,2080025440,2120025480
20247757,2080025440,2120025480
20247759,2080026890,2120026910
20247760,2080026890,2120026910
20247832,2080055320,2120055440
20247833,2080051010,2120051050
20247844,2080024470,2120024510
20247845,2080056250,2120056250
20247846,2080056250,2120056250
20247847,2080026890,2120026910
20247903,2080051010,2120051050
20247917,2080025440,2120025480
20247983,2080055320,2120055460
20247984,2080055610,2120055630
20248051,2080055480,2120055530
20248052,2080055610,2120055630
20248069,2080025440,2120025480
20248072,2080026890,2120026910
20248134,2080055320,2120055460
20248135,2080055320,2120055460
20248136,2080055320,2120055460
20248154,2080024470,2120024470
20248156,2080025440,2120025480
20248158,2080056180,2120056180
20248159,2080056590,2120056600
20248160,2080056710,2120056730
20248234,2080055480,2120055530
20248235,2080055590,2120055590
20248250,2080056180,2120056220
20248309,2080055320,2120055440
20248310,2080055320,2120055440
20248311,2080055590,2120055590
20248320,2080056180,2120056180
20248322,2080026890,2120026910
20248365,2080055320,2120055440
20248373,2080055610,2120055630
20248374,2080055610,2120055630
20248386,2080056590,2120056600
20248389,2080026890,2120026910
20248437,2080055320,2120055440
20248500,2080055320,2120055460
20248501,2080055320,2120055460
20248502,2080055320,2120055460
20248504,2080055590,2120055590
20248522,2080056250,2120056250
20248585,2080055320,2120055440
20248586,2080055320,2120055440
20248602,2080056710,2120056730
20248603,2080056710,2120056730
20248659,2080055320,2120055440
20248660,2080055320,2120055440
20248720,2080055320,2120055440
20248721,2080055320,2120055460
20248722,2080055480,2120055530
20248723,2080055590,2120055590
20248730,2080056710,2120056730
20248731,2080056710,2120056730
20248782,2080055320,2120055440
20248783,2080055320,2120055440
20248784,2080055320,2120055440
20248785,2080055320,2120055440
20248786,2080055320,2120055460
20248803,2080056180,2120056220
20248873,2080055320,2120055440
20248875,2080055480,2120055500
20248876,2080055480,2120055500
20248880,2080055610,2120055630
20248896,2080025440,2120025480
20248897,2080025440,2120025480
20248962,2080055320,2120055440
20248963,2080055320,2120055440
20248978,2080025440,2120025480
20248980,2080056250,2120056250
20248981,2080056590,2120056600
20249029,2080055320,2120055440
20249030,2080055480,2120055500
20249097,2080055320,2120055440
20249098,2080055480,2120055530
20249111,2080052960,2120053040
20249112,2080026890,2120026910
20249166,2080055320,2120055440
20249181,2080056250,2120056250
20249228,2080055320,2120055440
20249229,2080055320,2120055440
20249241,2080050810,2120050810
20249242,2080050810,2120050810
20249243,2080050810,2120050810
20249244,2080050810,2120050810
20249251,2080025440,2120025480
20249306,2080055320,2120055440
20249307,2080055320,2120055440
20249308,2080055320,2120055440
20249323,2080056180,2120056220
20249324,2080056180,2120056180
20249388,2080055320,2120055440
20249389,2080055320,2120055440
20249391,2080055610,2120055630
20249392,2080055610,2120055630
20249403,2080056710,2120056710
20249404,2080056710,2120056710
20249485,2080055320,2120055440
20249488,2080055610,2120055630
20249489,2080055610,2120055630
20249490,2080055610,2120055630
20249491,2080055610,2120055630
20249499,2080050810,2120050810
20249500,2080050810,2120050810
20249561,2080055320,2120055440
20249562,2080055320,2120055460
20249563,2080055320,2120055460
20249564,2080055480,2120055530
20249569,2080055610,2120055630
20249582,2080024470,2120024510
20249585,2080056590,2120056600
20249642,2080055320,2120055460
20249647,2080055610,2120055630
20249718,2080055320,2120055460
20249728,2080024450,2120024450
20249805,2080055320,2120055440
20249806,2080055570,2120055570
20249874,2080055570,2120055570
20249879,2080055610,2120055630
20249880,2080051010,2120051030
20249900,2080056180,2120056180
20249901,2080056250,2120056250
20249902,2080056250,2120056250
20249953,2080055480,2120055500
20249954,2080055480,2120055500
20249955,2080055480,2120055500
20249956,2080055480,2120055530
20249958,2080055610,2120055630
20249969,2080025440,2120025490
20249970,2080056590,2120056600
20250042,2080055320,2120055430
20250043,2080055320,2120055440
20250048,2080055480,2120055500
20250049,2080055480,2120055500
20250050,2080055570,2120055570
20250051,2080055570,2120055570
20250070,2080052960,2120053040
20250074,2080056710,2120056710
20250154,2080055320,2120055460
20250155,2080055480,2120055500
20250171,2080026890,2120026910
20250229,2080055480,2120055500
20250230,2080055570,2120055570
20250238,2080056180,2120056180
20250239,2080056590,2120056600
20250293,2080055570,2120055570
20250306,2080024450,2120024450
20250366,2080055480,2120055500
20250367,2080055570,2120055570
20250444,2080055320,2120055430
20250445,2080055320,2120055440
20250446,2080055320,2120055440
20250449,2080055480,2120055500
20250456,2080025440,2120025480
20250457,2080025440,2120025490
20250458,2080056250,2120056250
20250459,2080056590,2120056600
20250514,2080055320,2120055430
20250515,2080055320,2120055440
20250518,2080055480,2120055500
20250519,2080055570,2120055570
20250520,2080055570,2120055570
20250533,2080056710,2120056710
20250534,2080056710,2120056710
20250598,2080055320,2120055430
20250599,2080055320,2120055430
20250600,2080055320,2120055440
20250601,2080055570,2120055570
20250622,2080056710,2120056710
20250704,2080055320,2120055430
20250705,2080055320,2120055440
20250706,2080055320,2120055440
20250707,2080055610,2120055630
20250708,2080055610,2120055630
20250709,2080055610,2120055630
20250715,2080056610,2120056610
20250765,2080055320,2120055430
20250766,2080055320,2120055440
20250767,2080055320,2120055440
20250768,2080055320,2120055440
20250772,2080055570,2120055570
20250778,2080055610,2120055630
20250833,2080055320,2120055430
20250834,2080055480,2120055500
20250835,2080055570,2120055570
20250838,2080055610,2120055630
20250839,2080051010,2120051030
20250905,2080055320,2120055430
20250906,2080055480,2120055500
20250917,2080025440,2120025480
20250918,2080056180,2120056180
20250969,2080055320,2120055430
20250970,2080055320,2120055440
20250971,2080055570,2120055570
20250973,2080055610,2120055630
20250984,2080025440,2120025480
20250985,2080025440,2120025480
20250986,2080025440,2120025480
20251028,2080055320,2120055430
20251032,2080055480,2120055500
20251048,2080025440,2120025480
20251049,2080056710,2120056710
20251117,2080050840,2120050840
20251118,2080050840,2120050840
20251120,2080056610,2120056610
20251181,2080055480,2120055500
20251182,2080055480,2120055500
20251183,2080055610,2120055630
20251189,2080050840,2120050840
20251196,2080025440,2120025480
20251254,2080055320,2120055430
20251255,2080055320,2120055430
20251329,2080055320,2120055440
20251335,2080050810,2120050810
20251401,2080055480,2120055480
20251406,2080051010,2120051030
20251412,2080050890,2120050890
20251413,2080050890,2120050890
20251414,2080050890,2120050890
20251415,2080050840,2120050840
20251416,2080050840,2120050840
20251419,2080050810,2120050820
20251420,2080050810,2120050820
20251428,2080056610,2120056610
20251492,2080055320,2120055430
20251493,2080055320,2120055430
20251494,2080055320,2120055430
20251495,2080055320,2120055430
20251509,2080050890,2120050890
20251510,2080050890,2120050890
20251581,2080051010,2120051030
20251588,2080050890,2120050890
20251596,2080025440,2120025490
20251655,2080055320,2120055430
20251656,2080055480,2120055500
20251662,2080055610,2120055630
20251663,2080055610,2120055630
20251664,2080051010,2120051030
20251740,2080055320,2120055430
20251741,2080055320,2120055430
20251750,2080051010,2120051030
20251758,2080050890,2120050890
20251768,2080025440,2120025490
20251832,2080055320,2120055430
20251841,2080055610,2120055630
20251901,2080055320,2120055430
20251902,2080055320,2120055430
20251903,2080055320,2120055430
20251908,2080051010,2120051030
20251924,2080056640,2120056680
20251925,2080056610,2120056610
20251992,2080025440,2120025490
20251993,2080026750,2120026800
20252049,2080055320,2120055430
20252050,2080055320,2120055430
20252053,2080055480,2120055500
20252079,2080056610,2120056610
20252129,2080055480,2120055500
20252130,2080055480,2120055500
20252134,2080051010,2120051030
20252135,2080051010,2120051030
20252150,2080025440,2120025490
20252210,2080055320,2120055430
20252214,2080055480,2120055500
20252215,2080055480,2120055500
20252216,2080055480,2120055500
20252224,2080051010,2120051030
20252233,2080053060,2120053060
20252234,2080026750,2120026800
20252295,2080055480,2120055500
20252300,2080051010,2120051030
20252312,2080056180,2120056190
20252363,2080055320,2120055430
20252378,2080050690,2120050760
20252443,2080055610,2120055640
20252444,2080051010,2120051030
20252445,2080051010,2120051030
20252461,2080025440,2120025490
20252462,2080025440,2120025490
20252463,2080025440,2120025490
20252464,2080026750,2120026810
20252523,2080050890,2120050900
20252524,2080050890,2120050900
20252525,2080050690,2120050760
20252533,2080025440,2120025490
20252534,2080056620,2120056620
20252535,2080026750,2120026810
20252536,2080026750,2120026870
20252616,2080055610,2120055640
20252617,2080051010,2120051030
20252618,2080051010,2120051030
20252621,2080050890,2120050900
20252622,2080050690,2120050760
20252631,2080026750,2120026800
20252632,2080026750,2120026810
20252633,2080026750,2120026870
20252695,2080055480,2120055500
20252701,2080051010,2120051030
20252717,2080024340,2120024430
20252725,2080056180,2120056190
20252726,2080026750,2120026830
20252727,2080026750,2120026830
20252771,2080055480,2120055500
20252779,2080050940,2120050970
20252790,2080056640,2120056680
20252791,2080026750,2120026810
20252792,2080026750,2120026830
20252793,2080026750,2120026870
20252834,2080055320,2120055430
20252835,2080055320,2120055430
20252840,2080050940,2120050970
20252867,2080025440,2120025490
20252868,2080056610,2120056610
20252869,2080026750,2120026830
20252928,2080050940,2120050970
20252933,2080050690,2120050730
20252943,2080026750,2120026800
20253007,2080051010,2120051030
20253016,2080026750,2120026830
20253017,2080026750,2120026830
20253080,2080051010,2120051030
20253093,2080025440,2120025500
20253094,2080025440,2120025500
20253095,2080056640,2120056680
20253096,2080026750,2120026830
20253097,2080026750,2120026850
20253163,2080055320,2120055430
20253169,2080055610,2120055640
20253170,2080055610,2120055640
20253179,2080056620,2120056620
20253180,2080026750,2120026810
20253181,2080026750,2120026830
20253254,2080055610,2120055640
20253255,2080055610,2120055640
20253256,2080050890,2120050900
20253257,2080050690,2120050710
20253261,2080024340,2120024430
20253331,2080055610,2120055640
20253332,2080051010,2120051030
20253340,2080050890,2120050920
20253341,2080050890,2120050920
20253342,2080050890,2120050920
20253344,2080050890,2120050900
20253352,2080026750,2120026790
20253410,2080055320,2120055430
20253416,2080051010,2120051030
20253417,2080050990,2120050990
20253418,2080050890,2120050900
20253419,2080050690,2120050710
20253425,2080026750,2120026800
20253426,2080026750,2120026830
20253427,2080026750,2120026870
20253490,2080051010,2120051030
20253491,2080051010,2120051030
20253495,2080025440,2120025500
20253496,2080025440,2120025490
20253497,2080056180,2120056190
20253498,2080026750,2120026830
20253499,2080026750,2120026850
20253572,2080055610,2120055640
20253573,2080051010,2120051030
20253574,2080051010,2120051030
20253575,2080051010,2120051030
20253576,2080051010,2120051030
20253577,2080051010,2120051030
20253578,2080051010,2120051030
20253580,2080050940,2120050970
20253590,2080026750,2120026830
20253655,2080051010,2120051030
20253657,2080050940,2120050970
20253658,2080050940,2120050940
20253659,2080050940,2120050940
20253660,2080050890,2120050920
20253661,2080050890,2120050900
20253665,2080053080,2120053080
20253666,2080026750,2120026830
20253833,2080051010,2120051030
20253834,2080051010,2120051010
20253835,2080051010,2120051010
20253836,2080050690,2120050710
20253842,2080026750,2120026830
20253890,2080051010,2120051030
20253891,2080051010,2120051030
20253892,2080051010,2120051030
20253894,2080050940,2120050970
20253895,2080050890,2120050920
20253896,2080050890,2120050920
20253900,2080056180,2120056190
20253901,2080026750,2120026790
20253902,2080026750,2120026830
20253980,2080051010,2120051010
20253981,2080050890,2120050920
20253982,2080050690,2120050710
20253988,2080025440,2120025500
20253989,2080056640,2120056640
20253990,2080026750,2120026850
20254051,2080050940,2120050940
20254052,2080050940,2120050940
20254053,2080050690,2120050710
20254138,2080051010,2120051030
20254140,2080050940,2120050940
20254142,2080050890,2120050920
20254143,2080050890,2120050920
20254157,2080025440,2120025500
20254158,2080025440,2120025500
20254159,2080056180,2120056190
20254160,2080056640,2120056680
20254161,2080056640,2120056680
20254234,2080025440,2120025500
20254235,2080025440,2120025500
20254236,2080056620,2120056630
20254301,2080055320,2120055410
20254307,2080055610,2120055640
20254308,2080055610,2120055640
20254309,2080051010,2120051010
20254315,2080024340,2120024430
20254316,2080024340,2120024430
20254318,2080056620,2120056620
20254385,2080051010,2120051030
20254391,2080024340,2120024430
20254466,2080055320,2120055400
20254481,2080051010,2120051030
20254483,2080050940,2120050940
20254490,2080056640,2120056640
20254491,2080056640,2120056640
20254493,2080026750,2120026830
20254560,2080051010,2120051030
20254561,2080050940,2120050940
20254562,2080050890,2120050920
20254570,2080056620,2120056630
20254573,2080026750,2120026790
20254574,2080026750,2120026790
20254655,2080050940,2120050940
20254656,2080050940,2120050940
20254657,2080050890,2120050920
20254658,2080050690,2120050710
20254660,2080024340,2120024430
20254662,2080056620,2120056630
20254707,2080055610,2120055640
20254708,2080055610,2120055640
20254716,2080025440,2120025500
20254717,2080056640,2120056640
20254777,2080055320,2120055400
20254785,2080050940,2120050940
20254791,2080053080,2120053080
20254792,2080024340,2120024430
20254870,2080055320,2120055400
20254871,2080055320,2120055400
20254872,2080055320,2120055400
20254880,2080055610,2120055640
20254886,2080053080,2120053080
20254887,2080025440,2120025500
20254888,2080056640,2120056680
20254889,2080056640,2120056640
20254892,2080026440,2120026440
20254962,2080055320,2120055400
20254976,2080051010,2120051010
20254985,2080024340,2120024430
20254987,2080025440,2120025500
20254988,2080025440,2120025500
20254989,2080056640,2120056660
20255047,2080055610,2120055640
20255048,2080051010,2120051010
20255049,2080051010,2120051010
20255052,2080024340,2120024430
20255056,2080056620,2120056630
20255057,2080026750,2120026790
20255058,2080026750,2120026790
20255060,2080026750,2120026850
20255124,2080051010,2120051010
20255125,2080051010,2120051010
20255126,2080051010,2120051010
20255127,2080051010,2120051010
20255128,2080050940,2120050940
20255129,2080050690,2120050710
20255135,2080025440,2120025500
20255193,2080051010,2120051030
20255194,2080051010,2120051010
20255195,2080050890,2120050920
20255198,2080025440,2120025500
20255199,2080025440,2120025500
20255200,2080025440,2120025500
20255203,2080026440,2120026440
20255278,2080025440,2120025500
20255279,2080056640,2120056640
20255281,2080026440,2120026440
20255361,2080050890,2120050920
20255370,2080025440,2120025500
20255371,2080025440,2120025500
20255372,2080056640,2120056640
20255373,2080056620,2120056620
20255374,2080026440,2120026440
20255442,2080050890,2120050920
20255443,2080050690,2120050710
20255447,2080025440,2120025500
20255448,2080056620,2120056630
20255512,2080055320,2120055380
20255524,2080051010,2120051030
20255525,2080051010,2120051010
20255541,2080025440,2120025500
20255542,2080025440,2120025500
20255544,2080026750,2120026850
20255623,2080055320,2120055380
20255624,2080055320,2120055380
20255628,2080051010,2120051010
20255632,2080056640,2120056640
20255633,2080056640,2120056640
20255711,2080055320,2120055380
20255712,2080055320,2120055380
20255783,2080055320,2120055380
20255784,2080055320,2120055380
20255795,2080025440,2120025500
20255859,2080055320,2120055380
20255860,2080055320,2120055380
20255861,2080055320,2120055380
20255862,2080055320,2120055380
20255865,2080051010,2120051010
20255874,2080025440,2120025500
20255929,2080055320,2120055380
20255930,2080055320,2120055380
20255934,2080051010,2120051010
20255935,2080051010,2120051010
20255946,2080053080,2120053090
20255950,2080056640,2120056640
20255951,2080026440,2120026440
20256006,2080055320,2120055380
20256028,2080025440,2120025500
20256030,2080026750,2120026850
20256093,2080055320,2120055380
20256097,2080055610,2120055650
20256098,2080051010,2120051010
20256113,2080025440,2120025500
20256114,2080025440,2120025500
20256195,2080055320,2120055380
20256209,2080056640,2120056640
20256212,2080026440,2120026440
20256213,2080026440,2120026440
20256282,2080055610,2120055650
20256283,2080051010,2120051030
20256290,2080053080,2120053090
20256292,2080026440,2120026440
20256293,2080026750,2120026790
20256360,2080055610,2120055640
20256361,2080051010,2120051010
20256368,2080025440,2120025500
20256369,2080056180,2120056190
20256430,2080055320,2120055360
20256442,2080055610,2120055650
20256448,2080056620,2120056630
20256513,2080055320,2120055360
20256536,2080026440,2120026440
20256595,2080055320,2120055380
20256605,2080055610,2120055650
20256684,2080055320,2120055380
20256685,2080055320,2120055380
20256692,2080051010,2120051030
20256706,2080026440,2120026440
20256787,2080024340,2120024420
20256791,2080056640,2120056640
20256792,2080026310,2120026390
20256860,2080055320,2120055360
20256861,2080055320,2120055360
20256873,2080051010,2120051010
20256958,2080055320,2120055360
20256959,2080055320,2120055360
20257112,2080055320,2120055380
20257131,2080026750,2120026770
20257208,2080056620,2120056630
20257209,2080056620,2120056630
20257291,2080053080,2120053090
20257296,2080026440,2120026440
20257358,2080055610,2120055650
20257447,2080055320,2120055360
20257448,2080055320,2120055360
20257564,2080056640,2120056640
20257642,2080055670,2120055670
20257643,2080055670,2120055670
20257644,2080051010,2120051030
20257729,2080055670,2120055670
20257734,2080056640,2120056640
20257812,2080055670,2120055670
20257826,2080056640,2120056640
20257876,2080055320,2120055360
20257877,2080055320,2120055360
